случай течение установленный настоящий устав срок принимать решение проведение внеочередной общий собрание участник общество принимать решение отказ проведение внеочередной общий собрание участник общество созывать орган лицо требовать проведение;0
данный случай исполнительный орган общество обязанный предоставлять указанный орган лицо список участник общество адрес;0
расход подготовка созыв проведение общий собрание мочь возмещать решение общий собрание участник общество счет средство общество;1
порядок созыв общий собрание участник общество;1
орган лицо созывать общий собрание участник общество обязанный поздно тридцать день проведение уведомлять это каждый участник общество заказной письмо адрес указанный список участник общество;0
уведомление должный указывать время место проведение общий собрание участник общество также предлагать повестка день;0
любой участник общество вправе вносить предложение включение повестка день общий собрание участник общество дополнительный вопрос поздно пятнадцать день проведение дополнительный вопрос исключение вопрос который относиться компетенция общий собрание участник общество соответствовать требование настоящее устав федеральный закон включаться повестка день общий собрание участник общество;0
орган лицо созывать общий собрание участник общество вправе вносить изменение формулировка дополнительный вопрос предлагать включение повестка день общий собрание участник общество;0
случай предложение участник общество первоначальный повестка день общий собрание участник общество вноситься изменение орган лицо созывать общий собрание участник общество обязанный поздно десять день проведение уведомлять участник общество вносить повестка день изменение;0
информация материал подлежащее предоставление участник общество подготовка общий собрание участник общество относиться годовой отчет общество отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность заключение аудитор случай проверка годовой отчет годовой бухгалтерский баланс общество сведение кандидат кандидат исполнительный орган общество проект изменение дополнение вносить устав общество проект устав общество новый редакция проект внутренний документ общество также иной информация материал предусмотренный настоящий устав;0
орган лицо созывать общий собрание участник общество обязанный направлять участник общество информация материал вместе уведомление проведение общий собрание участник общество случай изменение повестка день соответствующий информация материал направляться вместе уведомление изменение;1
указанный информация материал течение тридцать день проведение общий собрание участник общество должный предоставлять участник общество ознакомление помещение исполнительный орган общество общество обязанный требование участник общество предоставлять копия указанный документ плата взимать общество предоставление данный копия превышать затрата изготовление;0
случай нарушение установленный настоящий статья порядок созыв общий собрание участник общество общий собрание признаваться правомочный немой участвовать участник общество;0
порядок проведение общий собрание участник общество;1
открытие общий собрание участник общество проводиться регистрация прибывать участник общество;1
участник общество вправе участвовать общий собрание лично свой представитель представитель участник общество должный предъявлять документ подтверждать надлежащий полномочие доверенность выдавать представитель участник общество должный содержать сведение представлять представитель имя наименование место жительство место нахождение паспортный данные оформлять соответствие требование гражданский кодекс российский федерация удостоверять нотариально;1
зарегистрироваться участник общество представитель участник общество вправе принимать участие голосование;1
общий собрание участник общество открываться указанный уведомление проведение общий собрание участник общество время участник общество зарегистрировать ранее;1
общий собрание участник общество открываться лицо осуществлять функция единоличный исполнительный орган общество общий собрание участник общество созвать аудитор участник общество открывать аудитор участник общество созвать данный общий собрание;1
лицо открывать общий собрание участник общество проводить выборы председательствующий число участник общество голосование вопрос избрание председательствующий каждый участник общий собрание участник общество иметь голос решение указанный вопрос приниматься большинство голос общий число голос участник общество иметь право голосовать данный общий собрание;1
исполнительный орган общество организовывать ведение протокол общий собрание участник общество;1
протокол общий собрание участник общество подшиваться книга протокол который должный любой время предоставляться любой участник общество ознакомление требование участник общество выдаваться выписка книга протокол удостоверять исполнительный орган общество;1
поздно течение десять день составление протокол общий собрание участник общество исполнительный орган общество иной осуществлять ведение указанный протокол лицо обязанный направлять копия протокол общий собрание участник общество участник общество порядок предусматривать сообщение проведение общий собрание участник общество;1
общий собрание участник общество вправе принимать решение вопрос повестка день сообщать участник общество исключение случай данный общий собрание участвовать участник общество;1
решение вопрос предусматривать пп 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 16.1 устав также иной вопрос определенный настоящий устав также федеральный закон 08.02 N 14 общество ограниченный ответственность приниматься участник общество единогласно;1
решение вопрос предусматривать пп 16.1 устав также пп 16.1 устав случай крупный сделка одновременно являться сделка совершение который иметься заинтересованность вопрос согласие совершение сделка вынести рассмотрение общий собрание участник общество приниматься квалифицированный большинство менее ⅔ треть голос общий число голос участник общество заинтересованный совершение сделка;1
решение вопрос предусматривать пп 16.1 устав приниматься квалифицированный большинство менее ⅔ треть голос общий число голос участник общество условие участник общество который возлагаться дополнительный обязанность голосовать принятие решение давать письменный согласие;1
остальной решение приниматься большинство голос общий число голос участник общество;1
решение приниматься открытый голосование;1
решение общий собрание участник общество принимать проведение собрание совместный присутствие участник общество обсуждение вопрос повестка день принятие решение вопрос поставлять голосование путем проведение заочный голосование опросный путем голосование проводить путем обмен документ посредством почтовый телеграфный телетайпный телефонный электронный иной связь обеспечивать аутентичность передавать принимать сообщение документальный подтверждение;1
порядок проведение заочный голосование определяться внутренний документ общество который должный предусматривать обязательность сообщение участник общество предлагать повестка день возможность ознакомление участник общество начинать голосование необходимый информация материал возможность вносить предложение включение повестка день дополнительный вопрос обязательность сообщение участник общество начинать голосование изменять повестка день также срок окончание процедура голосование;1
принятие общий собрание участник общество решение состав участник общество присутствовать принятие подтверждаться подписание протокол общий собрание участник общество присутствовать собрание либо иной способ утверждать решение общий собрание участник общество принимать участник единогласно;1
общество состоять участник решение вопрос относиться компетенция общий собрание участник общество приниматься единственный участник общество единолично оформляться письменно;1
способ указанный пп 16.6 16.6 устав применяться случай указанный пункт 7.8 устав;1
единоличный исполнительный орган общество;0
единоличный исполнительный орган общество являться генеральный директор общество именовать дальнейший генеральный директор избираться общий собрание участник общество срок 3 год переизбираться неограниченный число;0
генеральный директор избирать участник представитель участник юридический лицо общество либо любой лицо обладать мнение большинство участник общество необходимый знание опыт;0
решение общий собрание участник полномочие единоличный исполнительный орган общество мочь передавать договор управлять организация управляющий условие заключать договор утверждаться общий собрание участник общество;0
генеральный директор обязанный свой деятельность соблюдать требование действующий законодательство российский федерация руководствоваться требование настоящее устав решение общий собрание участник принимать рамка компетенция также заключенный общество договор соглашение число заключенный общество трудовой договор;0
генеральный директор обязанный действовать интерес общество добросовестно разумно;0
генеральный директор равно управлять организация управлять нести ответственность общество убыток причинять общество виновный действие бездействие иной основание размер ответственность устанавливать федеральный закон;0
единоличный исполнительный орган общество;0
доверенность действовать имя общество число представлять интерес совершать сделка;0
выдавать доверенность право представительство имя общество число доверенность право передоверие;0
издавать приказ назначение должность работник общество перевод увольнение применять мера поощрение налагать дисциплинарный взыскание утверждать штатный расписание общество;0
организовывать ведение бухгалтерский учет отчетность документооборот общество;0
заключать договор аудитор общество;0
открывать банковский учреждение российский федерация рубеж счет общество;0
созывать общий собрание участник открывать это собрание проводить выборы председательствующий;0
осуществлять ведение список участник общество делать выписка список участник общество;0
организовывать ведение протокол собрание итог заочный голосование;0
представлять утверждение общий собрание участник годовой отчет отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность годовой бухгалтерский баланс общество;0
организовывать ведение список аффилировать лицо общество хранение документ общество;0
осуществлять иной полномочие относить настоящий устав действующий законодательство компетенция общий собрание участник;0
заместитель генеральный директор назначаться генеральный директор соответствие штатный расписание возглавлять направление работа соответствие распределение обязанность утверждать генеральный директор;0
заместитель генеральный директор предел свой компетенция доверенность действовать имя общество отсутствие генеральный директор также иной случай генеральный директор исполнять свой обязанность функция исполнять назначать заместитель;0
право подпись финансовый документ предоставлять генеральный директор;0
проверка контроль финансовый деятельность;0
проверка подтверждение правильность годовой отчет отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность бухгалтерский баланс общество вправе решение общий собрание участник привлекать профессиональный аудитор аудиторский фирма связанный имущественный интерес общество лицо осуществлять функция генеральный директор участник общество;0
аудиторский проверка проводить также требование любой участник случай проведение проверка оплата услуга аудитор осуществляться счет участник общество требование который проводиться;0
расход участник общество оплата услуга аудитор мочь возмещать решение общий собрание участник общество счет средство общество;0
привлечение аудитор проверка подтверждение правильность годовой отчет отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность бухгалтерский баланс общество обязательно случай предусматривать действующий законодательство российский федерация;0
аудитор проводить проверка годовой отчет отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность бухгалтерский баланс общество утверждение общий собрание участник общество общий собрание участник вправе утверждать годовой отчет отчет заключенный общество отчетный год сделка совершение который иметься заинтересованность бухгалтерский баланс общество отсутствие заключение аудитор;0
аудитор вправе привлекать свой работа эксперт консультант работа который оплачиваться счет общество;0
аудитор обязанный потребовать созыв внеочередной общий собрание участник возникать серьезный угроза интерес общество;0
бухгалтерский учет финансовый отчетность;0
финансовый год общество совпадать календарный год;0
общество обязанный весть бухгалтерский учет представлять финансовый отчетность порядок устанавливать законодательство;0
ответственность организация состояние достоверность бухгалтерский учет общество своевременный представление ежегодный отчет финансовый отчетность соответствующий орган также сведение деятельность общество представлять участник кредитор нести лицо осуществлять функция единоличный исполнительный орган общество;0
общество обязанный случай публичный размещение облигация иной эмиссионный ценный бумага ежегодно публиковать годовой отчет бухгалтерский баланс;0
порядок хранение документ;0
общество обязанный хранить следующий документ;0
договор учреждение общество решение учреждение общество устав общество также вносить устав общество зарегистрировать устанавливать порядок изменение;0
протокол протокол собрание учредитель участник общество содержать решение создание общество утверждение денежный оценка неденежный вклад уставный капитал общество также иной решение связанный создание общество;0
документ подтверждать государственный регистрация общество;0
документ подтверждать право общество имущество находиться баланс;0
внутренний документ общество;0
положение филиал представительство общество;0
документ связанный эмиссия облигация иной эмиссионный ценный бумага общество;0
протокол общий собрание участник общество;0
список аффилировать лицо общество;0
заключение аудитор государственный муниципальный орган финансовый контроль;0
иной документ предусматривать федеральный закон иной правовой акт российский федерация устав общество внутренний документ общество решение общий собрание участник общество исполнительный орган общество;0
общество хранить документ предусматривать пункт 20.1 настоящий статья место нахождение единоличный исполнительный орган иной место известный доступный участник общество;0
порядок предоставление информация;0
требование участник общество аудитор любой заинтересованный лицо общество обязанный разумный срок предоставлять возможность ознакомляться устав общество число изменение общество обязанный требование участник общество предоставлять копия действующий устав общество плата взимать общество предоставление копия превышать затрата изготовление;0
реорганизация ликвидация общество;0
общество добровольно реорганизовывать порядок предусматривать закон реорганизация общество осуществлять форма слияние присоединение разделение выделение преобразование реорганизация вноситься соответствующий изменение настоящий устав;0
допускаться реорганизация общество одновременный сочетание различный форма общество вправе преобразовываться акционерный общество хозяйственный товарищество производственный кооператив;0
реорганизовывать общество внесение единый государственный реестр юридический лицо запись начало процедура реорганизация дважды периодичность месяц помещать средство массовый информация который опубликовываться данные государственный регистрация юридический лицо сообщение реорганизация порядок устанавливать ст 51 федеральный закон 08.02 N 14 общество ограниченный ответственность;0
общество ликвидировать добровольно либо решение судно основание предусматривать гражданский кодекс российский федерация;0
ликвидация общество влечь прекращение деятельность переход правый обязанность порядок правопреемство лицо ликвидация общество осуществляться порядок устанавливать гражданский кодекс российский федерация законодательный акт учет положение настоящее устав;0
решение общий собрание участник общество добровольный ликвидация общество назначение ликвидационный комиссия ликвидатор приниматься общий собрание участник общество;0
момент назначение ликвидационный комиссия ликвидатор переходить полномочие управление дело общество число представление общество суд;0
решение ликвидационный комиссия приниматься простой большинство голос общий число член комиссия ликвидатор –;0
 единолично;0
реорганизация прекращение деятельность общество документ управленческий финансовый личный состав др передаваться соответствие установленный правило организация;0
отсутствие правопреемник документ постоянный хранение иметь научно значение передаваться государственный хранение государственный архивный учреждение документ личный состав приказ личный дело лицевой счет т передаваться хранение архив административный округ территория который находиться общество;0
иметься общество денежный средство недостаточно удовлетворение требование кредитор ликвидационный комиссия ликвидатор осуществлять продажа имущество общество который соответствие закон допускаться обращение взыскание публичный торги исключение объект стоимость сто тысяча рубль согласно утверждать промежуточный ликвидационный баланс продажа который проведение торги требоваться;0
завершение расчет кредитор ликвидационный комиссия ликвидатор составлять ликвидационный баланс который утверждаться общий собрание участник общество;0
оставаться завершение расчет кредитор имущество ликвидировать общество распределяться ликвидационный комиссия ликвидатор участник общество порядок очередность установленный ст 58 федеральный закон 08.02 N 14 общество ограниченный ответственность;0
ликвидация общество считаться завершать момент внесение соответствующий запись единый государственный реестр юридический лицо;0
полномочие ликвидационный комиссия ликвидатор прекращаться момент завершение ликвидация общество;0
заключительный положение;0
настоящий устав вступать сила третий лицо момент государственный регистрация действовать момент прекращение деятельность общество изменение дополнение настоящий устав вступать сила момент государственный регистрация изменение дополнение;0
